ZIP,SALE_PRICE,TOTAL_UNITS,GROSS_SQUARE_FEET,LAT,LNG
02135,75.00,1,,42.353535760867594,-71.14414621337474
02135,69.00,1,,42.36088058647316,-71.14139966710846
02135,99.00,1,,42.353839520145456,-71.16794708942089
02135,68.00,1,,42.347994031792744,-71.14258802439517
02135,79.00,1,,42.35964213737687,-71.14056890415276
02135,40.00,1,,42.35890611746758,-71.1440086182883
02135,150.00,2,,42.33717041572977,-71.14965431332847
02111,70.00,1,,42.350536448680934,-71.16946077354665
02130,135.00,1,,42.30236440084767,-71.11490982290199
02135,59.00,1,,42.355679628368215,-71.162144870875
02135,200.00,2,,42.344014396210525,-71.16894572376118
02135,79.00,1,,42.345913542888006,-71.15091592034777
02135,175.00,1,,42.338515129250105,-71.1524077339656
02135,239.00,2,,42.34152067079311,-71.14936702092622
02135,120.00,1,,42.360908454140954,-71.1419871429175
02135,33.00,1,,42.345817369380725,-71.144049326041
02135,194.00,2,,42.34106535359011,-71.15362521108493
02135,250.00,1,,42.339250930873874,-71.15959684318334
02135,38.00,1,,42.3414054603102,-71.14994272534629
02131,90.00,1,,42.29151999170097,-71.13185776978565
02130,75.00,1,,42.31167890935931,-71.10613378330365
02135,85.00,1,,42.35126875950941,-71.14888344909197
02135,139.00,2,,42.339090365245816,-71.15346249840327
02135,65.00,1,,42.350577156612935,-71.16393919577622
02135,99.00,1,,42.342173734061504,-71.15293746921054
02135,300.00,2,,42.34241664197685,-71.14260046141861
02135,68.00,1,,42.3590776927106,-71.14058989352861
02135,55.00,1,,42.35340079356615,-71.16644597999972
02134,55.00,1,,42.3566169433856,-71.13847571224115
02135,150.00,2,,42.35389221103398,-71.15954400902984
02135,163.00,1,,42.337189555618934,-71.15143736746808
02130,189.00,2,,42.31778979561365,-71.1048969299189
02135,283.00,3,,42.359296325917995,-71.14019685731922
02135,140.00,1,,42.34839859005365,-71.15696250309374
02135,29.00,1,,42.34031439369014,-71.14496231110071
02135,32.00,1,,42.34054213223037,-71.14671037647113
02135,50.00,1,,42.34641385887015,-71.1373730844152
02135,70.00,1,,42.36113460238734,-71.1401136361576
02135,500.00,3,,42.34612242176923,-71.1518798956065
02134,60.00,1,,42.35159256998726,-71.14421128838609
02135,195.00,5,,42.35027128198397,-71.16941387387625
02135,110.00,1,,42.352572976732944,-71.15056520109587
02130,75.00,1,,42.30509465867193,-71.11347197529106
02135,50.00,1,,42.35074236848616,-71.16995307103547
02135,148.00,1,,42.34528024327052,-71.1477012036146
02135,120.00,0,,42.33789228304368,-71.15631497071932
02135,140.00,2,,42.34310294092337,-71.14985562924973
02134,60.00,1,,42.35617773113255,-71.13870502243529
02135,39.00,1,,42.3597195356887,-71.14550048696087
02135,285.00,3,,42.345538867721274,-71.13819016918849
02135,52.00,1,,42.34379756233822,-71.15630479773085
02135,115.00,1,,42.34857517008484,-71.15871820909503
02135,79.00,1,,42.3476080517118,-71.15245247510404
02130,55.00,1,,42.30979783758637,-71.10174213111895
02135,115.00,1,,42.33689823185859,-71.15018022581783
02135,103.00,1,,42.345056815102325,-71.13753461079641
02135,212.00,2,,42.344960892681726,-71.14961761752849
02134,130.00,0,,42.34555339138632,-71.13660701547624
02135,250.00,3,,42.35013328377472,-71.171468533443
02135,135.00,3,,42.35365396271907,-71.14827415262266
02135,211.00,2,,42.34151874110518,-71.14917642884372
02135,70.00,1,,42.34126052063228,-71.15717343397297
02135,49.00,1,,42.3486362332981,-71.14064758380057
02135,75.00,1,,42.341359989845756,-71.14634379027315
02130,125.00,1,,42.305142129994884,-71.10732685642546
02135,189.00,1,,42.36044564104602,-71.14164164397086
02135,287.00,3,,42.35060159207441,-71.15926433633351
02135,65.00,1,,42.33588716697631,-71.14895443052323
02135,74.00,1,,42.3399832041504,-71.15504853240199
02135,60.00,1,,42.34438211174568,-71.16745949096205
02135,100.00,1,,42.34472176917317,-71.1424948302708
02134,99.00,1,,42.35451644287794,-71.13961327676337
02135,65.00,1,,42.34985002797799,-71.1645131549831
02135,112.00,1,,42.34741609690839,-71.16731949128882
02135,195.00,2,,42.339996330022444,-71.15351639352615
02130,88.00,1,,42.29982377922978,-71.1125721982785
02135,108.00,1,,42.338298066925326,-71.15412329864638
02135,250.00,3,,42.35457384301818,-71.15949263919991
02135,147.00,2,,42.345668308002836,-71.13921858090492
02135,150.00,1,,42.34127612363598,-71.14638192985046
02135,95.00,1,,42.349934018130895,-71.17178882136899
02135,99.00,1,,42.348511782044305,-71.1679681298996
02135,200.00,2,,42.34112889897258,-71.14256187191943
02135,100.00,1,,42.33867207480593,-71.15702914937529
02135,85.00,1,,42.34014735666771,-71.14800087081292
02135,120.00,1,,42.353730114965074,-71.16107243312364
02130,72.00,1,,42.31408312040112,-71.09973816777216
02135,60.00,1,,42.33839097901318,-71.1514954186127
02134,90.00,1,,42.36056204055049,-71.13901362374517
02135,56.00,1,,42.34365612637673,-71.14689232059071
02135,89.00,1,,42.359449060464,-71.14049676849287
02135,65.00,1,,42.34916138634477,-71.16347986851598
02135,110.00,1,,42.3539943450268,-71.14661544788838
02135,55.00,1,,42.345490392503976,-71.1408143950081
02132,80.00,1,,42.28719370532695,-71.1681597440516
02132,45.00,1,,42.272605834880025,-71.1466903299697
02131,119.00,1,,42.29052559198051,-71.14105591088912
02130,22.00,1,,42.30731115456584,-71.1033973053676
02467,75.00,1,,42.2960164154129,-71.1551478338741
02132,160.00,1,,42.26344340728242,-71.14864175608963
02132,155.00,2,,42.272319782196924,-71.16249812931645
02467,119.00,1,,42.29713520198808,-71.15828887671803
02132,60.00,1,,42.27176131182028,-71.1675924126962
02132,100.00,1,,42.285405345999685,-71.1553804178339
02132,223.00,3,,42.289090236775294,-71.16785455993057
02132,65.00,1,,42.29419542694481,-71.13817106436235
02132,100.00,1,,42.27190840248023,-71.14780586950026
02132,79.00,1,,42.26960582795846,-71.16404356684191
02130,90.00,1,,42.29098869791823,-71.11273710117392
02132,55.00,1,,42.273911296029716,-71.16761654416736
02132,125.00,2,1200,42.29118076806377,-71.15316226886526
02132,55.00,1,,42.27427278569533,-71.16860805844178
02132,120.00,2,,42.263385659608225,-71.15365616404101
02132,100.00,2,,42.27795631554848,-71.1618076172348
02114,137.00,0,,42.2800955909269,-71.16076254472407
02132,65.00,1,,42.2740855479012,-71.16879200051908
02467,50.00,1,,42.3016697631621,-71.16482633725231
02132,80.00,1,,42.271745147344056,-71.16148454283409
02132,245.00,3,,42.28641216060653,-71.15371574025282
02130,150.00,1,,42.311582429734166,-71.11170822620524
02132,48.00,1,,42.26569048905796,-71.15989518596996
02132,50.00,1,,42.27737752102145,-71.1435708718744
02132,65.00,1,,42.27426066859584,-71.16704388685727
02132,65.00,1,,42.27245669725701,-71.16863144666411
02132,90.00,1,,42.29402266959167,-71.1513576586947
02131,80.00,1,,42.29198822641936,-71.14110860733061
02132,100.00,1,,42.270662026898755,-71.1687513985929
02132,65.00,1,,42.290673154385,-71.15114081773952
02130,349.00,2,,42.299553215464385,-71.12913835315712
02132,165.00,1,,42.29084227903547,-71.15311175907998
02131,95.00,1,,42.28907107085577,-71.12823296377442
02130,82.00,1,,42.30866054389428,-71.10156432201525
02132,95.00,1,,42.273350470989314,-71.16418823189622
02132,60.00,1,,42.27753724788013,-71.14347839569454
02132,45.00,1,,42.27307168640065,-71.14653442057656
02132,60.00,1,,42.27609545484709,-71.16250419223144
02467,90.00,1,,42.301903757168496,-71.16733329407919
02132,70.00,1,,42.290185437863244,-71.15637538377736
02132,300.00,5,,42.280756536765175,-71.1532143565036
02132,250.00,3,,42.29561418875152,-71.14608079770588
02132,100.00,1,,42.27700841791601,-71.14533107240823
02132,125.00,2,,42.27782354851931,-71.16211725828838
02130,84.00,1,,42.32137450834045,-71.10605960468904
02132,75.00,1,,42.295118297185226,-71.14877023989011
02132,100.00,2,,42.290302483093974,-71.1606124107066
02136,60.00,1,,42.26519711975765,-71.10988075487049
02131,58.00,1,,42.267690740861525,-71.12566041237746
02136,105.00,1,,42.26288685137828,-71.1207264475261
02136,55.00,1,,42.24404517196913,-71.11786431830197
02136,40.00,1,,42.26371840162557,-71.12021696528252
02136,45.00,1,,42.2446815348078,-71.1218932697157
02136,47.00,1,,42.23615182173648,-71.12721617790893
02136,85.00,1,,42.246520316300725,-71.1162317738424
02130,160.00,2,,42.30516878181586,-71.11290752873131
02136,269.00,4,,42.26137965403779,-71.1179768561726
02136,55.00,1,,42.255606103527874,-71.12127529128287
02136,88.00,1,,42.26895526148693,-71.103834795558
02136,65.00,1,,42.266532486158134,-71.10883174756934
02136,31.00,1,,42.23594180770681,-71.13246485826544
02136,45.00,1,,42.23688869235556,-71.13291248005028
02136,45.00,1,,42.259703862420096,-71.11936524247335
02136,55.00,1,,42.26953657414521,-71.11881602230822
02136,95.00,1,,42.24448148912343,-71.11683436059964
02136,51.00,1,,42.25893587523376,-71.11887043094093
02130,110.00,2,,42.32002043052011,-71.10459796160309
02136,50.00,1,,42.267733834386085,-71.13046552477059
02136,250.00,3,,42.26224662885471,-71.11386579731207
02136,170.00,3,,42.25933936767198,-71.11780848903986
02126,50.00,1,,42.266928193358225,-71.10242030832207
02136,80.00,1,,42.24200541355004,-71.12377771395349
02136,75.00,1,,42.26998701463762,-71.11649405738541
02136,50.00,1,,42.266799595936945,-71.10297276853714
02136,75.00,1,,42.25161821124504,-71.11464542908952
02136,269.00,4,,42.26118294723791,-71.11988802680553
02136,55.00,1,,42.2359685472613,-71.13151373566542
02130,150.00,2,,42.30694320005583,-71.1140157501951
02136,160.00,2,,42.25486440537459,-71.12736660552862
02136,35.00,1,,42.23679257081057,-71.13132970918468
02136,70.00,1,,42.25261003313096,-71.11615658707879
02126,40.00,1,,42.284574949028126,-71.09531867826996
02126,75.00,1,,42.27355644211916,-71.07085837555849
02126,75.00,1,,42.27176296590555,-71.0714474812458
02126,75.00,1,,42.27289210141893,-71.07273106071193
02124,60.00,1,,42.2721884880899,-71.07055817874209
02126,79.00,1,,42.27920776833349,-71.09527204959979
02126,169.00,1,,42.28099795012843,-71.09409501598867
02130,80.00,1,,42.29366807552507,-71.1178941365324
02126,59.00,1,,42.279503591822944,-71.09377487632617
02126,44.00,1,,42.286355218435645,-71.09483015089907
02124,75.00,0,,42.272581248194655,-71.06854760143612
02126,65.00,1,,42.27513774634284,-71.07739961831643
02126,105.00,1,,42.27724269320102,-71.08359319282587
02126,100.00,1,,42.276160926173254,-71.0753058731466
02126,65.00,2,,42.281892433329155,-71.09362733618156
02126,95.00,1,,42.27042654260594,-71.07947367013973
02126,45.00,1,,42.27398862756944,-71.07083490265401
02126,115.00,1,,42.270901149784166,-71.07875030650054
02130,225.00,2,,42.318813586064316,-71.10321896739352
02126,150.00,2,,42.273669017793544,-71.07709408057416
02126,48.00,1,,42.27398657794684,-71.07228756504061
02186,50.00,1,,42.27009620474754,-71.08830738628944
02126,50.00,1,,42.27489916460158,-71.07706633773087
02126,69.00,1,,42.28192335604114,-71.0951443565993
02126,50.00,1,,42.27136577240509,-71.07785732941949
02126,45.00,1,,42.276920270748015,-71.07724411134285
02125,100.00,1,,42.31799742016081,-71.04020587726274
02125,99.00,1,,42.3222160892461,-71.05485480017639
02124,55.00,1,,42.28358415047871,-71.06695110900299
02130,65.00,1,,42.30601750771409,-71.10953838978847
02125,198.00,2,,42.318782880375544,-71.05250958626822
02124,55.00,1,,42.283185415860075,-71.0676301992643
02124,69.00,1,,42.29342799337781,-71.06773095505628
02121,45.00,1,,42.30629023243517,-71.082711498545
02126,45.00,1,,42.31062060941933,-71.05492979818212
02124,55.00,1,,42.28366550730405,-71.06832233983724
02125,60.00,1,,42.31018703632418,-71.04828822804042
02124,75.00,1,,42.29265168416889,-71.0724075163793
02124,31.00,1,,42.28269619834051,-71.07304304960734
02124,125.00,1,,42.28846783361416,-71.05477404713753
02130,275.00,3,,42.318859647590706,-71.11451513447908
02122,120.00,2,,42.293983876054774,-71.05256831157975
02124,59.00,1,,42.28458582286679,-71.082778885208
02124,73.00,1,,42.28713770594628,-71.06280658166426
02124,40.00,1,,42.28632626853483,-71.09002338623566
02122,120.00,2,,42.295327386729994,-71.05325871931055
02122,50.00,1,,42.2980111038138,-71.05844705458098
02124,65.00,1,,42.28284156904521,-71.07115571255615
02124,65.00,1,,42.28355381288542,-71.08444105050089
02122,88.00,1,,42.30301007223536,-71.06354926488297
02124,55.00,1,,42.30047563848688,-71.0769702940119
02130,300.00,3,,42.3116187482491,-71.10910186178728
02125,60.00,1,,42.31904631507957,-71.05797532800219
02122,225.00,5,,42.296212896602356,-71.0545477155797
02125,250.00,2,,42.309617821262464,-71.0510692682264
02122,65.00,1,,42.29770901,-71.05979096181578
02124,65.00,1,,42.291000704594424,-71.07480271744762
02122,70.00,1,,42.29915433110693,-71.05878564109082
02122,80.00,1,,42.290406778276896,-71.05853479240663
02121,35.00,1,,42.304204069173466,-71.07118364695889
02122,81.00,1,,42.301692624752235,-71.06263682838475
02169,25.00,1,,42.27986749678906,-71.04994322271102
02131,100.00,1,,42.292238240224194,-71.13449706289937
02130,185.00,3,,42.301890193436364,-71.12908357888134
02121,40.00,1,,42.304228795975966,-71.0725579404784
02122,100.00,1,,42.30300097246968,-71.06710707612453
02124,79.00,1,,42.28771014764445,-71.06085870989217
02124,325.00,1,,42.28871253185423,-71.05645543901394
02121,84.00,3,,42.311385231582875,-71.06891633339367
,39.00,1,,42.31969874544047,-71.05938209308522
02124,70.00,1,,42.29524425348655,-71.06544784292608
02125,74.00,1,,42.31825074117534,-71.05788942532814
02121,70.00,1,,42.29816667845315,-71.07456709666795
02122,65.00,1,,42.299773412938755,-71.0604758082839
02130,175.00,1,,42.319474233279415,-71.10981262493168
02125,100.00,1,,42.32081010801009,-71.04723687836325
02122,70.00,1,,42.29780454877129,-71.05892760838888
02122,60.00,1,,42.301261700026316,-71.06280792351114
02124,29.00,1,,42.282906549838046,-71.07384667978826
02122,90.00,1,,42.30292036080019,-71.06850688370724
02124,31.00,1,,42.28365769714569,-71.07276273437229
02124,50.00,1,,42.293162444943434,-71.07272852785196
02124,45.00,1,,42.29456752543741,-71.06681276312973
02125,59.00,1,,42.3143977301979,-71.0646145555824
02124,57.00,1,,42.290890895608186,-71.06018762554037
02130,175.00,2,,42.311875232278126,-71.10988285778794
02124,70.00,1,,42.288186471142645,-71.06920794529942
02122,55.00,1,,42.297719717380254,-71.0592404613887
02124,31.00,1,,42.284456971497356,-71.0741950217292
02122,65.00,1,,42.29620501045001,-71.04894321761127
02122,59.00,1,,42.296405450295815,-71.05540714518051
02125,70.00,1,,42.319118276125344,-71.05745410273154
02125,49.00,1,,42.315948038976764,-71.0412979717379
02124,51.00,1,,42.281245029708735,-71.08604188300467
02125,83.00,1,,42.30810533901741,-71.04619636107569
02125,75.00,1,,42.309773538560414,-71.04715292340433
02131,75.00,1,,42.295528067996926,-71.11929019439627
02122,73.00,1,,42.30453932411603,-71.06103578449331
02124,120.00,2,,42.271975363455915,-71.06378548023146
02125,85.00,1,,42.32553011520414,-71.06363726252295
02122,60.00,1,,42.29663316675836,-71.05787553100676
02125,105.00,1,,42.32426544785885,-71.05963204365459
02125,60.00,1,,42.322392628730235,-71.05943009262447
02125,115.00,1,,42.31172878694962,-71.0610301964095
02125,60.00,1,,42.31894148449926,-71.05839893293921
02124,115.00,4,,42.28391055574667,-71.07209634158006
02125,165.00,1,,42.31343574775413,-71.06187970637777
02130,60.00,1,,42.30963228969752,-71.11621848265172
02125,264.00,3,,42.31792286216727,-71.05496605954409
02124,59.00,1,,42.285577047862596,-71.08317315502501
02125,110.00,3,,42.31338580811588,-71.0652554355803
02122,90.00,1,120,42.29595204741114,-71.06133744208005
02122,140.00,1,,42.2934727383476,-71.05580400147454
02124,120.00,3,,42.290867508989116,-71.06089322820584
02125,65.00,1,,42.319981691346705,-71.05439068826654
02125,70.00,1,,42.31544375485308,-71.05460367006475
02122,100.00,1,,42.292631326170365,-71.05575036336552
02121,34.00,1,,42.304391946660466,-71.0706212965608
02130,100.00,2,,42.313212477274476,-71.10808727743614
02124,65.00,1,,42.292951292124464,-71.07317264184137
02125,60.00,1,,42.31728206212976,-71.05197120578319
02121,55.00,1,,42.29767879153994,-71.08078194423857
02121,179.00,3,,42.30146177790169,-71.08099789756763
02125,200.00,3,,42.32043141981875,-71.06597556249976
02124,85.00,1,,42.28622920482873,-71.05682397063839
02125,75.00,1,,42.31846537116893,-71.05769179775014
02121,119.00,1,,42.30049134803525,-71.08063858524858
02125,75.00,1,,42.308382241525614,-71.0509494087118
02125,109.00,2,,42.310863883215255,-71.06815043883488
02130,75.00,1,,42.32139006767074,-71.10885209574057
02125,100.00,1,,42.308438735450736,-71.04639582203185
02121,45.00,1,,42.30760504367252,-71.07976943518204
02125,76.00,1,,42.30838011648686,-71.04694266593916
02125,45.00,1,,42.31879040378467,-71.06014865304093
02125,49.00,1,,42.32001844049547,-71.05495674469714
02125,60.00,1,,42.30235315035094,-71.06560535525652
02125,49.00,1,,42.319724786156875,-71.05446841271824
02125,69.00,1,,42.31118059708352,-71.05202548560978
02125,96.00,2,,42.31469597738042,-71.05816897117434
02121,45.00,1,,42.31221015712049,-71.07737488470943
02130,94.00,0,,42.316538985697164,-71.10431839665927
02124,89.00,1,,42.28553882410587,-71.06670333053314
02125,100.00,1,,42.318508397581155,-71.05688666176559
02125,55.00,1,,42.31939059967588,-71.04228438820279
02124,85.00,1,,42.29393457616161,-71.06461762034647
02122,150.00,1,,42.29068296029246,-71.06191633527014
02124,95.00,1,,42.29629917970889,-71.08729248729652
02124,200.00,1,,42.289796646332576,-71.06758203624595
02121,35.00,1,,42.30327328770219,-71.07203686724688
02125,68.00,1,,42.31846857324756,-71.05096300963389
02124,31.00,1,,42.284453671852255,-71.07520765770676
02130,85.00,1,,42.311233697106125,-71.10343442689604
02125,80.00,1,,42.319111581024295,-71.05885188767408
02125,65.00,1,,42.31339234536343,-71.05665201343925
02125,135.00,1,,42.32465991855066,-71.05781973014437
02125,69.00,1,,42.31196149792243,-71.0544277801627
02125,50.00,1,,42.32293006282135,-71.05777994866747
02124,76.00,1,,42.299853423601974,-71.06773596473707
02121,79.00,1,,42.30829282796033,-71.07664166756541
02125,100.00,1,,42.325860818843196,-71.05796513914947
02125,82.00,1,,42.31267645627087,-71.05371616245105
02125,80.00,1,190,42.31357973181839,-71.04696815124996
02130,83.00,1,,42.30512600898364,-71.11423327902818
02125,160.00,2,,42.31663192925843,-71.04185882269691
02125,60.00,1,,42.31757133723939,-71.05879598883871
02125,95.00,1,,42.31004204312099,-71.04941830401073
02124,144.00,2,,42.29771208348412,-71.07623787494876
02125,45.00,1,,42.32396245649497,-71.05851324812433
02125,100.00,1,,42.31765907300954,-71.05346245162896
02125,135.00,1,,42.32485325148462,-71.05936431325543
02124,150.00,2,,42.285152328679075,-71.06995755877082
02122,44.00,1,,42.300755134493855,-71.0640886271004
02122,65.00,1,,42.298876148117486,-71.06489096445533
02131,67.00,1,,42.28208581195228,-71.1333486774579
02130,75.00,1,,42.31039502223525,-71.11838026420133
02124,64.00,1,,42.28923801453259,-71.06151720164843
02125,75.00,1,,42.31917912076322,-71.0599275263648
02124,189.00,2,,42.27963071423372,-71.0695712776291
02124,75.00,1,,42.289047962541474,-71.06320955174009
02125,55.00,1,,42.31716801070755,-71.04048283843203
02122,65.00,1,,42.298490908055584,-71.05880244016217
02124,75.00,1,,42.29703217495325,-71.06703984201735
02125,65.00,1,,42.311896610846375,-71.07336742551375
02125,49.00,1,,42.31284015840455,-71.05800665667262
02124,80.00,1,,42.29197221158543,-71.06408823227704
02130,168.00,3,,42.30829329002923,-71.12399111717572
02125,45.00,1,,42.31751337374316,-71.05386353873249
02122,62.00,1,,42.29881959590289,-71.05400236117438
02125,60.00,1,,42.319485742514864,-71.058498386918
02124,55.00,1,,42.28527106162183,-71.06859175017794
02124,65.00,1,,42.284392477428355,-71.06911627566082
02125,70.00,1,,42.309534001905,-71.04918648698538
02124,40.00,1,,42.28603662995216,-71.08942825628974
02124,80.00,1,,42.28493815833183,-71.0765105375469
02124,175.00,3,,42.2888581543752,-71.06566793045677
02125,200.00,2,,42.31910921159898,-71.06168323155403
02131,60.00,1,,42.294442148764404,-71.1199453778794
02125,153.00,2,,42.31587738550808,-71.06323102602212
02124,59.00,1,,42.28880694392524,-71.0614075640848
02124,45.00,1,,42.28664049124868,-71.08803894674585
02122,160.00,3,,42.30232767960903,-71.06769752761036
02125,125.00,2,1200,42.321889409331035,-71.0618292667287
02125,63.00,1,,42.320428801388296,-71.05225173029531
02125,49.00,1,,42.3180341924828,-71.05451144897796
02121,72.00,1,,42.299963956313846,-71.08060444242611
02122,130.00,2,,42.297453647191425,-71.05850362673148
02122,80.00,1,,42.297288605920436,-71.05654508270585
02130,135.00,1,,42.317478059700264,-71.10819474341311
02124,31.00,1,,42.28299239722918,-71.07393180925204
02124,67.00,1,,42.289713932072836,-71.0614035036455
,129.00,0,,42.310428004089474,-71.07530388438023
02121,56.00,1,,42.30088320910919,-71.08189710640713
02125,70.00,1,,42.31725532498189,-71.0538550102279
02125,175.00,4,2400,42.31418505456127,-71.06000714910215
02125,300.00,3,,42.310578567378606,-71.05507122762137
02122,125.00,2,1200,42.289813120382924,-71.059004563947
02124,80.00,1,,42.28429056544545,-71.06829088298191
02125,100.00,1,,42.32457012940101,-71.05838331223003
02130,119.00,1,,42.31299708548862,-71.10930512483853
02124,65.00,1,,42.29072925324577,-71.06456359983261
02125,65.00,1,,42.31797688657727,-71.05501437734787
02125,72.00,1,,42.31799209234161,-71.05715974386972
02125,68.00,1,,42.31949173147648,-71.05423388043171
02125,70.00,1,,42.3148951937513,-71.06119371442747
02125,125.00,2,1200,42.32280313962162,-71.06184460563564
02125,150.00,2,,42.322452560912375,-71.05807981393903
02125,65.00,1,,42.318733489163684,-71.05363169623132
02124,89.00,2,,42.280902622285076,-71.08174416670713
02125,70.00,1,,42.318686522110724,-71.05484340601839
02130,275.00,2,,42.31633720566908,-71.1028559173715
02124,52.00,1,,42.282535052886175,-71.0862568309707
02124,38.00,1,,42.288510735590464,-71.06963438614187
02122,165.00,3,,42.29866324866309,-71.06087745921602
02125,80.00,1,,42.32594687498613,-71.05921760667077
02125,135.00,1,,42.325774775268314,-71.05806600292429
02125,60.00,1,,42.3212429339795,-71.04362264778388
02125,35.00,1,,42.314864810404906,-71.06565961173087
02122,44.00,1,,42.30843741589858,-71.06104740136117
02124,31.00,1,,42.282725132135205,-71.07511891577971
02125,46.00,1,,42.31226913622693,-71.0580059129187
02131,130.00,1,,42.288018458904695,-71.11367910852672
02124,95.00,1,,42.2815595713565,-71.0628876657312
02125,100.00,1,,42.31676005359577,-71.04105590572186
02125,47.00,1,,42.309219082933396,-71.0456411637393
,99.00,1,,42.32810031546463,-71.06174180737597
02124,96.00,1,,42.29855670607365,-71.06806817217944
02122,144.00,2,,42.291607952586695,-71.06134783914553
02125,126.00,3,1200,42.323285711989264,-71.06210286717582
02125,77.00,1,,42.309448620671525,-71.04554951604072
02122,165.00,2,,42.299289844425694,-71.05996995396156
02125,142.00,2,,42.3132399388275,-71.06241647334659
02130,750.00,4,,42.31171248730058,-71.11818368689809
02125,175.00,2,,42.31648144786054,-71.06502548202768
02125,195.00,2,,42.31137052353651,-71.05185431619402
02125,59.00,1,,42.31317861727431,-71.05637455090607
02125,135.00,2,,42.32598026010625,-71.06134195630334
02121,39.00,1,,42.304372794658335,-71.07193226049871
02125,250.00,1,,42.31945990560139,-71.0563987954141
02119,88.00,1,,42.320759146753694,-71.06861133782047
02125,60.00,1,,42.317921753619984,-71.05345527831022
02125,68.00,1,,42.30804198928599,-71.04788234535555
02121,56.00,1,,42.29822350470986,-71.07621396071184
02130,160.00,2,,42.3179889417716,-71.10988164747111
02124,79.00,1,,42.294804773108794,-71.0681388398284
02125,63.00,1,,42.31050175929706,-71.04811586364792
02125,55.00,1,,42.318126094404974,-71.05451533252092
02125,100.00,1,,42.30957664674388,-71.04792339859172
02122,150.00,1,,42.29536596549187,-71.05958006384483
02125,300.00,3,,42.313955247481694,-71.06142190679236
02125,168.00,2,1200,42.31167121627835,-71.06168214898854
02125,150.00,1,,42.319120838826564,-71.0515832464688
02125,79.00,1,,42.31507326210183,-71.06342635378083
02124,70.00,1,,42.28174863211172,-71.08586808250138
02130,65.00,1,,42.3244321773282,-71.1078903320761
02124,35.00,1,,42.28825021017635,-71.06667507203903
02124,73.00,1,,42.289483063261095,-71.05939283130932
02124,65.00,1,,42.28373701341802,-71.08581155946561
02122,275.00,3,,42.295383451733294,-71.0602789914378
02125,78.00,1,,42.312610817702954,-71.06709804398157
02125,52.00,1,,42.31144208562868,-71.0576365688098
02125,39.00,1,,42.317858591702546,-71.06289234803697
02125,100.00,1,,42.31588827357241,-71.07199504196936
02125,60.00,1,,42.3205904956033,-71.04375557556561
02125,65.00,1,,42.314177750732746,-71.06036699730883
,75.00,1,,42.28110618827366,-71.12102117350553
02131,55.00,1,,42.284561507299415,-71.11972634316602
02130,77.00,1,,42.310893576384466,-71.12243916028487
02124,60.00,1,,42.28958572762746,-71.06829404905848
02125,100.00,2,,42.31502071001499,-71.06252738089924
02125,60.00,1,,42.31826027790799,-71.05793280422327
02125,40.00,1,,42.325214584513375,-71.05860790437293
02122,175.00,2,,42.29521626275393,-71.0573256861048
02125,108.00,1,,42.3177560295494,-71.06167666341562
02124,65.00,1,,42.29249110277151,-71.07464279242959
02124,144.00,2,,42.290953701220765,-71.06754859973475
02124,79.00,1,,42.29362567996863,-71.06652076227765
02122,60.00,1,,42.29456314359375,-71.05566391796037
02130,71.00,1,,42.31713375085383,-71.10965966211438
02125,65.00,1,,42.31673406386787,-71.05337817477877
02124,185.00,2,,42.29365743934302,-71.06819767478622
02125,150.00,1,,42.31627693678848,-71.06008262465603
02124,80.00,1,,42.28550923808123,-71.06863201084887
02122,395.00,5,,42.29838951876524,-71.05931164774684
02124,55.00,1,,42.28393321127926,-71.06883548728614
02125,164.00,3,,42.32328478333982,-71.05985844715369
02125,70.00,1,,42.31721564442277,-71.05524406685984
02124,300.00,5,,42.29640596711243,-71.06156265178616
02124,85.00,1,,42.293237360905,-71.06401141159242
02130,200.00,1,,42.30469508940489,-71.10730425423374
02125,58.00,1,,42.30805304392168,-71.04966350518264
02122,150.00,3,,42.294901277004875,-71.05770269661876
02125,76.00,1,,42.31160697799131,-71.04612721949835
02121,37.00,1,,42.30461743472364,-71.07082864037284
02125,130.00,1,,42.31490878862502,-71.0621883389839
02122,180.00,2,,42.29473076368444,-71.06111949307655
02121,35.00,1,,42.30613474700478,-71.07287448194876
02124,51.00,1,,42.28452465058652,-71.05654046330514
02125,225.00,4,,42.3133316554112,-71.06585709564061
02125,29.00,1,,42.320093148834445,-71.04357167447675
02130,55.00,1,,42.3234373963823,-71.1139753696747
,36.00,1,,42.30399226116812,-71.07041841768483
02122,199.00,3,,42.2947307585787,-71.05525941750982
02125,75.00,1,,42.31254826432297,-71.06227257063642
02125,69.00,1,,42.31981840583648,-71.05454610802094
02124,31.00,1,,42.28482106088894,-71.07315060395814
02121,84.00,3,,42.31498684907553,-71.06664344625693
02210,329.00,1,,42.348400431160115,-71.04713107925505
02210,169.00,1,,42.3527392865174,-71.04762548012108
02210,129.00,2,,42.3495060955004,-71.04761291955536
02127,200.00,1,,42.33964959616425,-71.04625093764452
02130,95.00,1,,42.3219193625954,-71.1104717880297
02210,125.00,1,,42.34753135150384,-71.03748395930195
02210,175.00,1,,42.3506804025452,-71.04727488396547
02210,170.00,1,,42.34787963606974,-71.04965606695977
02210,295.00,2,,42.350676136546824,-71.04617638169022
02210,250.00,1,,42.34806598463925,-71.04014163569666
02210,149.00,1,0,42.35078332264486,-71.04768246335635
02210,280.00,2,,42.34854226851545,-71.03827495811043
